Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general,Longitud,Latitud
SALTA,La Candelaria,El Tala,66084020,0,0,0,41,0,5,0,147,193,-65.2873058787689,-26.1208917578309
SALTA,La Candelaria,La Candelaria,66084030,0,0,0,36,0,0,0,0,36,-65.0610119525095,-26.0961790089843
SALTA,La Poma,La Poma,66091020,0,0,0,1,0,0,0,44,45,-66.1997385176463,-24.7129010493055
SALTA,La Viña,Coronel Moldes,66098030,46,0,0,0,115,1,0,5,167,-65.4745373510335,-25.2889404681421
SALTA,La Viña,La Viña,66098040,0,0,0,1,1,1,0,49,52,-65.5719838890076,-25.4719724619835
SALTA,La Viña,Ampascachi,66098010,0,0,0,0,0,0,0,2,2,-65.5323044668329,-25.355455514438
SALTA,La Viña,Talapampa,66098050,0,0,0,0,0,0,0,2,2,-65.559672881754,-25.5463746287562
SALTA,La Viña,Cabra Corral,66098020,0,0,0,0,0,0,0,2,2,-65.38778537012,-25.290036707535
SALTA,Los Andes,Olacapato,66105010,0,0,0,31,0,4,0,41,76,-66.7142594000385,-24.1197745515994
SALTA,Los Andes,San Antonio de los Cobres,66105020,0,0,0,2,0,9,0,295,306,-66.315435998094,-24.2099310029638
SALTA,Los Andes,Tolar Grande,66105040,0,0,0,20,0,5,0,6,31,-67.4369653675359,-24.5579851944765
SALTA,Los Andes,Santa Rosa de los Pastos Grandes,66105030,0,0,0,28,0,3,0,21,52,-66.6785400667592,-24.478105777316
SALTA,Metán,El Galpón,66112010,199,0,0,176,0,1,0,0,376,-64.6595062933993,-25.3915864503967
SALTA,Metán,El Tunal,66112020,0,0,0,80,0,1,0,0,81,-64.4061042227155,-25.2652645771513
SALTA,Metán,Metán Viejo,66112050,0,0,0,42,0,1,0,0,43,-64.9849385087879,-25.5418039517985
SALTA,Metán,Río Piedras,66112070,23,0,0,15,0,1,0,0,39,-64.917329424853,-25.3211818761179
SALTA,Metán,San José de Metán,66112040,1020,0,0,2209,5,2,0,0,3236,-64.9821245409304,-25.5077205377148
SALTA,Metán,Lumbreras,66112030,0,0,0,46,0,0,0,0,46,-64.9306861458005,-25.2172575790264
SALTA,Metán,San José de Orquera,66112080,0,0,0,15,0,0,0,0,15,-64.0850561648465,-25.2783094165373
SALTA,Molinos,Molinos,66119020,1,0,0,3,0,0,0,46,50,-66.3088500894253,-25.4442432937572
SALTA,Molinos,Seclantás,66119030,0,0,0,2,0,2,0,21,25,-66.2484466228606,-25.3305099574445
SALTA,Orán,Aguas Blancas,66126010,0,0,0,0,0,1,0,106,107,-64.346319220401,-22.7245611902241
SALTA,Orán,Colonia Santa Rosa,66126020,0,293,0,0,100,3,0,85,481,-64.4234333229489,-23.3885957203176
SALTA,Orán,Hipólito Yrigoyen,66126040,485,423,0,250,40,1,0,85,1284,-64.2718125360107,-23.2382702479068
SALTA,Orán,Pichanal,66126060,405,97,0,1,103,1,0,1,608,-64.219751841333,-23.3133896525098
SALTA,Orán,San Ramón de la Nueva Orán,66126070,3012,0,0,3947,580,2,0,0,7541,-64.3185884747041,-23.1298138873917
SALTA,Orán,Urundel,66126080,0,0,0,1,0,2,0,86,89,-64.3965188048038,-23.5516314679633
SALTA,Orán,El Tabacal,66126030,0,0,0,144,0,0,0,0,144,-64.2445058938392,-23.2500270361093
SALTA,Rivadavia,Alto de la Sierra,66133010,0,0,0,1,3,0,0,5,9,-62.4527756437584,-22.6893772924132
SALTA,Rivadavia,Capitán Juan Pagé,66133020,0,0,0,0,0,0,0,5,5,-62.3817949445121,-23.7084876711103
SALTA,Rivadavia,Coronel Juan Solá,66133030,29,0,0,1,0,2,0,307,339,-62.8913108733338,-23.4836432078231
SALTA,Rivadavia,Los Blancos,66133050,0,0,0,0,0,0,0,54,54,-62.5972373009179,-23.630147809494
SALTA,Rivadavia,Pluma de Pato,66133060,0,0,0,0,0,0,0,15,15,-63.0980556496311,-23.3808426324425
SALTA,Rivadavia,Rivadavia,66133070,0,0,0,1,0,1,0,0,2,-62.8855846188739,-24.1928479299753
SALTA,Rivadavia,Santa María,66133080,0,0,0,0,5,0,0,0,5,-62.8383245890232,-22.1394975256357
SALTA,Rivadavia,Santa Victoria Este,66133100,17,0,0,1,10,1,0,95,124,-62.7043719454645,-22.2772903307188
SALTA,Rosario de la Frontera,Antilla,66140010,0,0,0,1,0,1,0,0,2,-64.6079955159401,-26.1367474431656
SALTA,Rosario de la Frontera,El Potrero,66140040,0,0,0,1,0,1,0,0,2,-64.656831424558,-26.063895233234
SALTA,Rosario de la Frontera,Rosario de la Frontera,66140050,1225,375,0,3,0,1,0,175,1779,-64.9840618242784,-25.8088971820865
SALTA,Rosario de la Frontera,Copo Quile,66140020,0,0,0,35,0,0,0,0,35,-64.6831914609089,-26.0280256948964
SALTA,Rosario de la Frontera,El Naranjo,66140030,0,0,0,39,0,1,0,0,40,-65.0197887857072,-25.7376092528727
SALTA,Rosario de Lerma,Campo Quijano,66147010,159,0,0,360,0,3,0,153,675,-65.6395050258431,-24.9095603902622
SALTA,Rosario de Lerma,La Silleta,66147020,90,0,0,220,0,1,0,78,389,-65.5901794974296,-24.8784643256455
SALTA,Rosario de Lerma,Rosario de Lerma,66147030,887,317,0,2602,10,1,0,23,3840,-65.5804316181731,-24.9780005506773
SALTA,San Carlos,Angastaco,66154010,0,0,0,2,0,0,0,39,41,-66.1630084648275,-25.6837320095857
SALTA,San Carlos,Animaná,66154020,0,0,0,0,0,1,0,51,52,-65.9634886394429,-25.9250695350422
SALTA,San Carlos,El Barrial,66154030,0,0,0,0,400,0,0,0,400,-65.9509642786695,-25.9119189620255
SALTA,San Carlos,San Carlos,66154040,0,0,0,1,0,2,0,94,97,-65.9374115460195,-25.8954496537353
SALTA,Santa Victoria,Campo La Cruz,66161020,0,0,0,0,50,0,0,0,50,-65.1454049664521,-22.4282266803066
SALTA,Santa Victoria,Los Toldos,66161030,0,0,0,2,0,0,0,41,43,-64.6816676603736,-22.2528953049178
SALTA,Santa Victoria,Nazareno,66161040,0,0,0,61,135,0,0,0,196,-65.0949733414157,-22.4818544506086
SALTA,Santa Victoria,Poscaya,66161050,0,0,0,0,30,0,0,0,30,-65.0678957138662,-22.4336266127546
SALTA,Santa Victoria,San Marcos,66161060,0,0,0,0,30,0,0,0,30,-65.1012423839061,-22.50900544813
SALTA,Santa Victoria,Santa Victoria,66161070,0,0,0,74,0,5,0,200,279,-64.9503255468472,-22.2294615004585
SALTA,Santa Victoria,Acoyte,66161010,0,0,0,0,0,0,0,10,10,-64.9993425915289,-22.2625708057672
SAN JUAN,25 de Mayo,Villa Santa Rosa,70126050,0,0,0,2,0,0,0,56,58,-68.3142412332522,-31.7448085385712
SAN JUAN,25 de Mayo,Tupelí,70126020,0,0,0,0,0,0,0,60,60,-68.3573941216943,-31.8390315742989
SAN JUAN,25 de Mayo,Villa Borjas - La Chimbera,70126030,0,0,0,0,0,0,0,80,80,-68.3289623063813,-31.8100072529359
SAN JUAN,25 de Mayo,Villa Borjas,70126010,0,0,0,0,0,0,0,9,9,-68.3289623063813,-31.8100072529359
SAN JUAN,9 de Julio,9 de Julio,70063040,0,0,0,125,0,1,0,117,243,-68.3900416378963,-31.669750919971
SAN JUAN,9 de Julio,Colonia Fiorito,70063020,0,0,0,0,0,0,0,5,5,-68.4205987445022,-31.5551785871028
SAN JUAN,9 de Julio,Las Chacritas,70063030,0,0,0,0,0,0,0,99,99,-68.4077196718125,-31.5936417922213
SAN JUAN,9 de Julio,Alto de Sierra,70063010,0,0,0,0,1,0,0,0,1,-68.4205987445022,-31.5551785871028
SAN JUAN,Albardón,El Rincón,70007010,330,0,3,0,0,0,0,2,335,-68.5425141343624,-31.4480943761332
SAN JUAN,Albardón,Villa General San Martín - Campo Afuera,70007020,0,0,0,24,0,0,0,160,184,-68.4907605706737,-31.421071066377
SAN JUAN,Albardón,Villa General San Martin,70007010,0,0,0,0,0,0,0,29,29,-68.4907605706737,-31.421071066377
SAN JUAN,Angaco,Villa El Salvador - Villa Sefair,70014020,0,0,0,0,0,0,0,93,93,-68.417640160613,-31.4454020414681
SAN JUAN,Angaco,Villa El Salvador,70014010,0,0,0,0,0,0,0,22,22,-68.417640160613,-31.4454020414681
SAN JUAN,Calingasta,Barreal - Villa Pituil,70021010,0,0,1,0,0,0,0,924,925,-69.4815385910816,-31.6528323304108
SAN JUAN,Calingasta,Calingasta,70021020,0,0,0,0,0,0,0,577,577,-69.4273817834109,-31.335410441528
SAN JUAN,Calingasta,Tamberías,70021030,0,0,1,0,0,0,0,206,207,-69.4229130996947,-31.46037726198
SAN JUAN,Capital,San Juan,70028010,4776,18543,205,22504,2683,6,0,5858,54575,-68.5250183173793,-31.5371970378027
SAN JUAN,Caucete,Bermejo,70035010,0,0,0,0,0,1,0,0,1,-67.6623620492559,-31.5918363542723
SAN JUAN,Caucete,Caucete,70035020,871,0,0,5,2500,0,0,535,3911,-68.2821404352408,-31.6514787868907
SAN JUAN,Caucete,Vallecito,70035070,0,0,0,0,250,0,0,0,250,-67.9885245900589,-31.7403744670002
SAN JUAN,Caucete,Villa Independencia,70035080,0,0,0,0,0,0,0,12,12,-68.3138150331219,-31.6245292071939
SAN JUAN,Chimbas,Chimbas,70042010,1133,0,6,5705,0,0,0,2844,9688,-68.4840477499344,-31.4929011532856
SAN JUAN,Chimbas,Villa Paula Albarracin,70042010,0,0,0,0,0,0,0,83,83,-68.5357082138994,-31.4936358990356
SAN JUAN,Iglesia,Angualasto,70049010,0,0,0,18,0,1,0,42,61,-69.1717079231376,-30.0536455973497
SAN JUAN,Iglesia,Bella Vista,70049020,0,0,0,11,0,0,0,25,36,-69.2447866603611,-30.4401531794669
SAN JUAN,Iglesia,Iglesia,70049030,0,0,0,33,0,6,0,78,117,-69.2051642049627,-30.4128218913916
SAN JUAN,Iglesia,Las Flores,70049040,0,0,0,37,0,1,0,87,125,-69.2453069928074,-30.3242644504455
SAN JUAN,Iglesia,Pismanta,70049050,0,0,0,0,0,1,0,0,1,-69.2286104874715,-30.2709800462776
SAN JUAN,Iglesia,Rodeo,70049060,0,0,0,189,10,0,0,440,639,-69.1336132382893,-30.209958054186
SAN JUAN,Iglesia,Tudcum,70049070,0,0,0,31,0,0,0,72,103,-69.2702835946583,-30.1883781131447
SAN JUAN,Jáchal,San Isidro,70056070,0,0,0,17,0,0,0,86,103,-68.7044945534412,-30.1488923473271
SAN JUAN,Jáchal,San José de Jáchal,70056080,0,0,0,635,0,1,0,1181,1817,-68.7454934559357,-30.2427672850044
SAN JUAN,Jáchal,Tamberías,70056090,0,0,0,11,0,0,0,69,80,-68.7277857836372,-30.1822864487075
SAN JUAN,Jáchal,Villa Mercedes,70056110,0,0,0,19,0,3,0,137,159,-68.7009429184891,-30.1088721898605
SAN JUAN,Jáchal,Gran China,70056020,0,0,0,0,0,0,0,32,32,-68.7161999143951,-30.1225273246059
SAN JUAN,Jáchal,Huaco,70056030,0,0,0,0,0,0,0,96,96,-68.4809365791381,-30.1570667184839
SAN JUAN,Jáchal,Pampa Vieja,70056060,0,0,0,2,0,0,0,61,63,-68.6909967597496,-30.2202750575676
SAN JUAN,Jáchal,Niquivil,70056050,0,0,0,11,0,0,0,25,36,-68.6910630973149,-30.4006750071532
SAN JUAN,Pocito,Villa Aberastain - La Rinconada,70070040,451,0,1,193,0,1,0,536,1182,-68.5923025771378,-31.6952378674877
SAN JUAN,Pocito,Villa Barbosa - Villa Nacusi,70070050,0,0,0,0,0,0,0,42,42,-68.5359580395485,-31.6219383886537
SAN JUAN,Pocito,Quinto Cuartel,70070030,0,0,0,0,0,0,0,97,97,-68.6001745092873,-31.6140359426027
SAN JUAN,Pocito,Villa Aberastain,70070010,0,0,0,0,0,0,0,18,18,-68.573608949336,-31.65701277213
SAN JUAN,Rawson,Rawson,70077010,1755,0,12,11201,0,1,0,1269,14238,-68.5577689018569,-31.5696190485463
SAN JUAN,Rawson,Villa Krause,70077020,0,0,0,0,0,0,0,271,271,-68.5410817167198,-31.583718555606
SAN JUAN,Rawson,El Medanito,70077010,0,0,0,0,0,0,0,32,32,-68.4697872532749,-31.583482529045
SAN JUAN,Rawson,Villa Bolaños,70077020,0,0,0,0,0,0,0,185,185,-68.4706676954017,-31.6292970053945
SAN JUAN,Rivadavia,Rivadavia,70084010,1511,0,9,720,3,1,0,1714,3958,-68.5920689785483,-31.5335200372447
SAN JUAN,San Martín,San Isidro (Est. Los Angacos),70091030,1,0,0,0,0,0,0,0,1,-68.325134344897,-31.4870993000717
SAN JUAN,San Martín,Villa San Martín,70091070,0,0,0,14,210,1,0,72,297,-68.3526471246019,-31.5167619808371
SAN JUAN,San Martín,Villa Don Bosco (Est. Angaco Sud),70091060,0,0,0,3,0,0,0,71,74,-68.3390185136148,-31.5518882180598
SAN JUAN,San Martín,Dos Acequias (Est. Los Angacos),70091020,0,0,0,0,0,0,0,23,23,-68.4185298472673,-31.4913855475125
SAN JUAN,Santa Lucía,Santa Lucía,70098010,1841,0,8,1132,4,0,0,2344,5329,-68.4565988777122,-31.5130353688268
SAN JUAN,Sarmiento,Cañada Honda,70105010,0,0,0,1,0,2,0,0,3,-68.5481911385325,-31.9850527438787
SAN JUAN,Sarmiento,Cienaguita,70105020,0,0,0,1,0,0,0,0,1,-68.690762577729,-32.0763381339971
SAN JUAN,Sarmiento,Las Lagunas,70105060,0,0,0,0,0,1,0,0,1,-68.3778990229646,-32.0443775419211
SAN JUAN,Sarmiento,Los Berros,70105070,0,0,0,2,0,0,0,53,55,-68.6510941298035,-31.9514576383242
SAN JUAN,Sarmiento,Villa Media Agua,70105100,0,0,0,44,0,0,0,247,291,-68.4270029177237,-31.9810022624945
SAN JUAN,Ullum,Villa Ibáñez,70112010,0,0,1,0,0,0,0,411,412,-68.7353338028121,-31.4659385111811
SAN JUAN,Valle Fértil,Astica,70119010,0,0,0,0,0,0,0,30,30,-67.3006351406982,-30.9538850864023
SAN JUAN,Valle Fértil,Villa San Agustín,70119060,0,0,0,1,0,3,0,260,264,-67.4650598603898,-30.6367084796207
SAN JUAN,Zonda,Villa Basilio Nievas,70133010,0,0,0,0,0,0,0,386,386,-68.7407758815646,-31.543878931951
SANTA CRUZ,Corpen Aike,Comandante Luis Piedrabuena,78007010,530,560,2,1508,1,1,0,364,2966,-68.9130816915927,-49.9859909808201
SANTA CRUZ,Corpen Aike,Puerto Santa Cruz,78007020,565,0,4,1200,1,2,0,86,1858,-68.5248246324655,-50.0171892721878
SANTA CRUZ,Deseado,Caleta Olivia,78014010,0,0,0,12342,1,6,0,460,12809,-67.5251564969847,-46.4459492303195
SANTA CRUZ,Deseado,Cañadón Seco,78014020,0,0,0,2,0,2,0,128,132,-67.616856368573,-46.5588457703439
SANTA CRUZ,Deseado,Jaramillo,78014040,0,0,0,0,0,1,0,0,1,-67.145582198474,-47.1847032165887
SANTA CRUZ,Deseado,Las Heras,78014060,0,0,0,5095,1,1,0,1168,6265,-68.9341773229667,-46.5424553787867
SANTA CRUZ,Deseado,Pico Truncado,78014070,0,0,0,2168,1,1,0,1276,3446,-67.9575704898943,-46.7938981244061
SANTA CRUZ,Deseado,Puerto Deseado,78014080,1437,0,8,0,1,7,0,0,1453,-65.9012043680086,-47.7514649275067
SANTA CRUZ,Güer Aike,28 de Noviembre,78021060,0,0,0,10,6,1,0,195,212,-72.2080410883792,-51.5787581525544
SANTA CRUZ,Güer Aike,El Turbio (Est. Gobernador Mayer),78021010,0,0,0,0,0,2,0,0,2,-72.0874860687819,-51.6805338519685
SANTA CRUZ,Güer Aike,Río Gallegos,78021040,2753,10359,164,23387,287,13,0,3544,40507,-69.2290509293744,-51.6214349839165
SANTA CRUZ,Güer Aike,Yacimientos Río Turbio,78021070,274,0,0,0,1,1,0,0,276,-72.3341032077956,-51.5328383738253
SANTA CRUZ,Lago Argentino,El Calafate,78028010,1519,0,0,6234,2,7,0,357,8119,-72.2619950698979,-50.3373208485428
SANTA CRUZ,Lago Argentino,El Chaltén,78028020,0,0,0,420,0,1,0,2,423,-72.8916267088672,-49.3319731177032
SANTA CRUZ,Lago Argentino,Tres Lagos,78028030,0,0,0,121,0,3,0,1,125,-71.445802241684,-49.5990148275349
SANTA CRUZ,Lago Buenos Aires,Los Antiguos,78035010,0,0,2,0,1,3,0,30,36,-71.6274835082657,-46.5487484894558
SANTA CRUZ,Lago Buenos Aires,Perito Moreno,78035020,0,2600,6,652,101,4,0,13,3376,-70.9257278426639,-46.5921416878797
SANTA CRUZ,Magallanes,Puerto San Julián,78042010,690,2150,1,1948,1,7,0,54,4851,-67.7319702926075,-49.307703595363
SANTA CRUZ,Río Chico,Bajo Caracoles,78049010,0,0,0,0,0,1,0,0,1,-70.9285155605965,-47.4461490043983
SANTA CRUZ,Río Chico,Gobernador Gregores,78049020,0,0,0,159,1,4,0,9,173,-70.2442035901869,-48.7521223249696
SANTA FE,9 de Julio,Esteban Rams,82077010,0,0,0,0,0,2,0,35,37,-61.4881512346811,-29.7726717957721
SANTA FE,9 de Julio,Gato Colorado,82077020,0,0,0,0,0,4,0,0,4,-61.1879373297868,-28.0245785095892
SANTA FE,9 de Julio,Gregoria Pérez de Denis (Est. El Nochero),82077030,0,0,0,0,0,3,0,144,147,-61.5297529930521,-28.2296230607257
SANTA FE,9 de Julio,Logroño,82077040,1,0,0,0,0,0,0,47,48,-61.6967327802837,-29.5042812797874
SANTA FE,9 de Julio,Montefiore,82077050,0,0,0,0,0,1,0,17,18,-61.867108287483,-29.6678698226711
SANTA FE,9 de Julio,Pozo Borrado,82077060,0,0,0,0,0,0,0,127,127,-61.7055999743386,-28.9399423031181
SANTA FE,9 de Julio,San Bernardo,82077065,0,0,0,0,0,0,0,109,109,-61.5069219893981,-28.6300342810186
SANTA FE,9 de Julio,Santa Margarita,82077070,0,0,0,0,0,5,0,96,101,-61.550329937355,-28.3149549140447
SANTA FE,9 de Julio,Tostado,82077080,1328,6,0,0,0,2,0,1752,3088,-61.7719824163622,-29.2344732488739
SANTA FE,9 de Julio,Villa Minetti,82077090,0,0,0,0,0,5,0,264,269,-61.6279859869967,-28.6247095403571
SANTA FE,Belgrano,Armstrong,82007010,372,0,0,111,0,0,0,401,884,-61.605481877095,-32.7846557002825
SANTA FE,Belgrano,Bouquet,82007020,406,0,0,144,0,0,0,1,551,-61.8903345863257,-32.4247998561473
SANTA FE,Belgrano,Las Parejas,82007030,508,0,0,2462,0,0,0,124,3094,-61.5185798347876,-32.6826842550048
SANTA FE,Belgrano,Las Rosas,82007040,1073,2040,0,1110,0,0,0,51,4274,-61.5748036822531,-32.4785768176046
SANTA FE,Belgrano,Montes de Oca,82007050,585,0,0,615,168,1,0,61,1430,-61.7680762352029,-32.567997020224
SANTA FE,Belgrano,Tortugas,82007060,145,528,0,0,0,1,0,0,674,-61.8203359267394,-32.7482982621557
SANTA FE,Caseros,Arequito,82014010,48,2241,0,0,0,0,0,8,2297,-61.4713349349693,-33.1483008378636
SANTA FE,Caseros,Arteaga,82014020,46,868,0,0,0,0,0,83,997,-61.7917113876172,-33.0911311154911
SANTA FE,Caseros,Beravebú,82014030,0,0,0,0,0,0,0,362,362,-61.8622809808056,-33.3414152210784
SANTA FE,Caseros,Bigand,82014040,452,1255,0,0,0,0,0,19,1726,-61.185501310201,-33.3761183026397
SANTA FE,Caseros,Casilda,82014050,2652,2105,0,4400,0,0,0,1915,11072,-61.1693311184421,-33.0424955546762
SANTA FE,Caseros,Chabás,82014060,1092,0,0,620,0,0,0,32,1744,-61.3575935561826,-33.2470674643201
SANTA FE,Caseros,Chañar Ladeado,82014070,45,730,0,570,0,0,0,0,1345,-62.0386496702618,-33.3258409849243
SANTA FE,Caseros,Gödeken,82014080,0,531,0,1,0,0,0,0,532,-61.8449306727075,-33.402405547162
SANTA FE,Caseros,Los Molinos,82014090,18,507,0,0,0,0,0,8,533,-61.3265015329286,-33.1054899954916
SANTA FE,Caseros,Los Nogales,82014100,0,44,0,0,0,0,0,0,44,-61.6066128669784,-33.1430061971604
SANTA FE,Caseros,Los Quirquinchos,82014110,0,0,0,0,0,0,0,815,815,-61.7121943064881,-33.3769918276119
SANTA FE,Caseros,San José de la Esquina,82014120,77,1976,0,0,0,0,0,2,2055,-61.703312346428,-33.1140485294151
SANTA FE,Caseros,Sanford,82014130,88,0,0,378,0,0,0,0,466,-61.2778572887319,-33.1477729818051
SANTA FE,Caseros,Villada,82014140,74,1,0,0,0,0,0,4,79,-61.4460374000461,-33.3503085722913
SANTA FE,Castellanos,Aldao (Est. Casablanca),82021010,21,0,0,620,0,0,0,53,694,-61.7439869348366,-30.9823474545911
SANTA FE,Castellanos,Angélica,82021020,251,0,0,356,0,0,0,6,613,-61.5462650173096,-31.5526328296108
SANTA FE,Castellanos,Ataliva,82021030,15,10,0,359,0,0,0,189,573,-61.4325186889204,-30.9981187823937
SANTA FE,Castellanos,Aurelia,82021040,0,0,0,0,0,0,0,4,4,-61.4244708809147,-31.4236023757354
SANTA FE,Castellanos,Bauer y Sigel,82021060,0,0,0,0,0,0,0,0,0,-61.9448854961658,-31.2731232182116
SANTA FE,Castellanos,Bella Italia,82021070,25,316,0,2,0,0,0,4,347,-61.409342518123,-31.2839795053037
SANTA FE,Castellanos,Castellanos,82021080,0,1,0,0,0,0,0,5,6,-61.7255955564221,-31.2085396563705
SANTA FE,Castellanos,Colonia Bicha,82021090,72,0,0,72,0,0,0,47,191,-61.8509147420168,-30.855781133807
SANTA FE,Castellanos,Colonia Cello,82021100,0,0,0,0,0,0,0,29,29,-61.8417021711297,-31.4338497252165
SANTA FE,Castellanos,Colonia Margarita,82021110,0,13,0,0,0,0,0,2,15,-61.6492968757313,-31.6868334221829
SANTA FE,Castellanos,Colonia Raquel,82021120,31,0,0,31,0,0,0,60,122,-61.4897111638226,-30.8392235567556
SANTA FE,Castellanos,Coronel Fraga,82021130,0,0,0,0,0,0,0,49,49,-61.9194620018005,-31.176158616875
SANTA FE,Castellanos,Esmeralda,82021150,0,82,0,0,0,0,0,0,82,-61.9329258733186,-31.6178586482318
SANTA FE,Castellanos,Estación Clucellas,82021160,0,179,0,0,0,0,0,4,183,-61.7206457133884,-31.52416914925
SANTA FE,Castellanos,Estación Saguier,82021170,0,11,0,0,0,0,0,3,14,-61.6940034650798,-31.3174603823906
SANTA FE,Castellanos,Eusebia y Carolina,82021180,27,0,0,190,0,0,0,41,258,-61.8577735272139,-30.9476135702694
SANTA FE,Castellanos,Eustolia,82021190,0,0,0,0,0,0,0,4,4,-61.7836661825715,-31.5777448514157
SANTA FE,Castellanos,Humberto Primo,82021220,180,40,0,39,0,0,0,268,527,-61.3485902390711,-30.8702088524931
SANTA FE,Castellanos,Josefina,82021230,19,77,0,0,0,0,0,1,97,-61.9921847239399,-31.4079691369305
SANTA FE,Castellanos,Lehmann,82021240,173,342,0,152,0,0,0,0,667,-61.4529569120506,-31.1272471029986
SANTA FE,Castellanos,María Juana,82021250,561,0,0,987,0,0,0,145,1693,-61.7536009774385,-31.676627573626
SANTA FE,Castellanos,Plaza Clucellas,82021270,37,283,0,0,0,0,0,0,320,-61.7074756228147,-31.4545505198837
SANTA FE,Castellanos,Plaza Saguier,82021280,0,51,0,0,0,0,0,0,51,-61.6777373324018,-31.3251049515902
SANTA FE,Castellanos,Presidente Roca,82021290,0,137,0,1,0,0,0,5,143,-61.6101036240639,-31.2296979058147
SANTA FE,Castellanos,Pueblo Marini,82021300,0,0,0,0,0,0,0,11,11,-61.8898826370338,-31.0409745475723
SANTA FE,Castellanos,Rafaela,82021310,2156,22924,0,4239,6,2,0,1497,30824,-61.4998117939868,-31.2482482413205
SANTA FE,Castellanos,Ramona,82021320,1,0,0,0,0,0,0,327,328,-61.9032318673573,-31.0937041766842
SANTA FE,Castellanos,San Antonio,82021330,0,10,0,0,0,0,0,59,69,-61.7257200007794,-31.2128134181244
SANTA FE,Castellanos,San Vicente,82021340,770,1431,0,0,0,0,0,42,2243,-61.5688417180763,-31.6999505604131
SANTA FE,Castellanos,Santa Clara de Saguier,82021350,16,107,0,0,0,0,0,218,341,-61.8181783780784,-31.337359049521
SANTA FE,Castellanos,Sunchales,82021360,786,21,1,6676,0,0,0,102,7586,-61.5612504315515,-30.9468555127161
SANTA FE,Castellanos,Susana,82021370,0,0,0,356,0,0,0,78,434,-61.5164389963223,-31.3575963913649
SANTA FE,Castellanos,Tacural,82021380,437,0,0,494,0,0,0,124,1055,-61.5924018154956,-30.8481071493852
SANTA FE,Castellanos,Vila,82021390,419,0,0,0,0,0,0,0,419,-61.8336140985666,-31.1923707919053
SANTA FE,Castellanos,Villa San José,82021410,0,53,0,0,0,0,0,31,84,-61.622588386296,-31.3391346339244
SANTA FE,Castellanos,Virginia,82021420,0,0,0,0,0,0,0,7,7,-61.3409665931228,-30.7402529602428
SANTA FE,Castellanos,Zenón Pereyra,82021430,0,53,0,0,0,0,0,0,53,-61.898425060781,-31.5643972137494
SANTA FE,Castellanos,Frontera,82021200,0,0,0,62,0,0,0,0,62,-62.0634917387843,-31.4313990849769
SANTA FE,Constitución,Alcorta,82028010,201,1338,0,476,0,0,0,530,2545,-61.1246337163915,-33.5401979791092
SANTA FE,Constitución,Bombal,82028040,245,132,0,626,0,0,0,8,1011,-61.3189324391797,-33.4600615218579
SANTA FE,Constitución,Empalme Villa Constitución,82028070,413,0,0,0,0,0,0,0,413,-60.3804644639294,-33.2628625471248
SANTA FE,Constitución,Godoy,82028100,0,0,0,0,0,0,0,152,152,-60.5094130215383,-33.3697098731789
SANTA FE,Constitución,Juan B. Molina,82028110,350,0,0,243,4,0,0,1,598,-60.5122133295946,-33.496020689866
SANTA FE,Constitución,Juncal,82028120,256,0,0,1,0,0,0,37,294,-61.0500179215707,-33.71761494002
SANTA FE,Constitución,La Vanguardia,82028130,0,0,0,114,0,0,0,0,114,-60.6584568664422,-33.3596257970974
SANTA FE,Constitución,Máximo Paz (Est. Paz),82028140,109,52,0,1,0,0,0,137,299,-60.9567885809825,-33.4851439474937
SANTA FE,Constitución,Pavón,82028150,65,0,0,0,0,0,0,0,65,-60.4062757935089,-33.2430754805422
SANTA FE,Constitución,Pavón Arriba,82028160,0,75,0,471,0,0,0,29,575,-60.8249758944661,-33.3134173933438
SANTA FE,Constitución,Rueda,82028180,0,0,0,0,0,0,0,72,72,-60.4608740548372,-33.335855095367
SANTA FE,Constitución,Santa Teresa,82028190,17,56,0,575,0,0,0,90,738,-60.7911542772276,-33.4385471621789
SANTA FE,Constitución,Sargento Cabral,82028200,0,0,0,363,0,0,0,102,465,-60.6301906902003,-33.4330128597835
SANTA FE,Constitución,Villa Constitución,82028230,1824,2144,0,4623,0,0,0,444,9035,-60.3324988273466,-33.2324133911798
SANTA FE,Constitución,Peyrano,82028170,0,793,0,0,0,0,0,0,793,-60.804329558703,-33.5411378598405
SANTA FE,Constitución,Cepeda,82028060,0,0,0,0,0,0,0,4,4,-60.6241114199013,-33.3984208661427
SANTA FE,Constitución,General Gelly,82028090,189,0,0,0,0,0,0,4,193,-60.5989383522422,-33.6018434911159
SANTA FE,Constitución,Stephenson,82028210,0,0,0,8,0,0,0,0,8,-60.5572137324943,-33.4178567628002
SANTA FE,Garay,Cayastá,82035010,0,0,0,0,0,0,0,449,449,-60.1614504193394,-31.2023253009306
SANTA FE,Garay,Helvecia,82035020,0,440,0,0,0,0,0,230,670,-60.0881512872483,-31.0992706781177
SANTA FE,Garay,Saladero Mariano Cabal,82035040,0,0,0,0,0,0,0,64,64,-60.0481154588667,-30.9229849971234
SANTA FE,Garay,Santa Rosa de Calchines,82035050,66,941,0,0,0,0,0,0,1007,-60.3348940800468,-31.422365592266
